username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
"ahenn_13;2013-04-29 16:10;0;0;""everything happens for a reason and I didn't find out until now for a reason."";Columbia;;;""329009883204698112"";https://twitter.com/ahenn_13/status/329009883204698112",,,,,,,,,
"Simplyy_Dopee;2013-04-29 16:10;0;0;""GRADUATION IS NEAR!! Order long lasting virgin Brazilian & Indian hair at http:// niashair.com use Code: GRAD2 for $25 off!"";Maryland"," USA;;;""329009879434018816"";https://twitter.com/Simplyy_Dopee/status/329009879434018816",,,,,,,,
"BradyMortonOk;2013-04-29 16:10;0;0;""@MattGolczewski @man_of_leather dont act like youd rather have steve pearce that mcclouth."";Towson"," MD;@MattGolczewski @man_of_leather;;""329009848815607808"";https://twitter.com/BradyMortonOk/status/329009848815607808",,,,,,,,
"Tyfrenzy_;2013-04-29 16:10;0;0;""Like of bank rolls & hoes ","ibe banging these hoes with my bros"";Lochearn"," MD;;;""329009801222840320"";https://twitter.com/Tyfrenzy_/status/329009801222840320",,,,,,,
"JaySwann_;2013-04-29 16:10;0;1;""Actually idk about peeing in his cereal"," I might just like dip my dick in it once or twice lmfao"";Baltimore"," MD;;;""329009796978192384"";https://twitter.com/JaySwann_/status/329009796978192384",,,,,,,
"ZachGarmoe;2013-04-29 16:10;0;1;""@AngelaPerantoni HOW DO YOU LIVE THERE."";Catonsville"," MD;@AngelaPerantoni;;""329009794541314048"";https://twitter.com/ZachGarmoe/status/329009794541314048",,,,,,,,
"no__lies__;2013-04-29 16:10;0;0;""@MadsenAlexa @dylanspittel ohhhhh nooo lmfao jk"";Catonsville"," MD;@MadsenAlexa @dylanspittel;;""329009725112983552"";https://twitter.com/no__lies__/status/329009725112983552",,,,,,,,
"Nino_83;2013-04-29 16:10;0;0;""@GrantNapearshow how long til a statue is commissioned for KJ?"";Maryland"," USA;@GrantNapearshow;;""329009707496923136"";https://twitter.com/Nino_83/status/329009707496923136",,,,,,,,
"ricosmc;2013-04-29 16:10;0;0;""Bon appetit @Ricardo's Universe http:// instagram.com/p/YtN86qjygp/"";Ellicott City"," MD;@Ricardo;;""329009702438596608"";https://twitter.com/ricosmc/status/329009702438596608",,,,,,,,
"Dr_Kingsley;2013-04-29 16:09;0;0;""the Nets need to stop playing and get this W today"";Towson"," MD;;;""329009693311791104"";https://twitter.com/Dr_Kingsley/status/329009693311791104",,,,,,,,
"Jiffy17;2013-04-29 16:09;0;0;""Chinese for dinner"";Baltimore"," MD;;;""329009646218141696"";https://twitter.com/Jiffy17/status/329009646218141696",,,,,,,,
"BROKENFONLON;2013-04-29 16:09;0;0;""@twerkfortuition asshead"";Maryland"," USA;@twerkfortuition;;""329009644829822977"";https://twitter.com/BROKENFONLON/status/329009644829822977",,,,,,,,
"KingCartii;2013-04-29 16:09;0;0;""@BDDarryl First come first serve out Towson B. No more tickets."";Towson"," MD;@BDDarryl;;""329009639310110720"";https://twitter.com/KingCartii/status/329009639310110720",,,,,,,,
"JaySwann_;2013-04-29 16:09;0;0;""@_AlyssaBabess NIGGA YOU KNOW YOUR ASS WAS IN PUERTO RICO IN THE 17th CENTURY STOP PLAYING"";Baltimore"," MD;@_AlyssaBabess;;""329009631965896704"";https://twitter.com/JaySwann_/status/329009631965896704",,,,,,,,
"Chadzilla_;2013-04-29 16:09;1;0;""@namesdanger that's called trippy!!"";Pasadena"," MD;@namesdanger;;""329009608918196225"";https://twitter.com/Chadzilla_/status/329009608918196225",,,,,,,,
"DavidWilliamsDC;2013-04-29 16:09;0;0;""Don't get anything twisted I'm #LakersNation until I die!!!!!!! Win or lose its all about the #lakeshow"";Columbia;;#LakersNation #lakeshow;""329009604602261505"";https://twitter.com/DavidWilliamsDC/status/329009604602261505",,,,,,,,,
"ahenn_13;2013-04-29 16:09;1;0;""all I ever do is try to make people happy but no one ever tries to make me feel better about things."";Columbia;;;""329009593504133120"";https://twitter.com/ahenn_13/status/329009593504133120",,,,,,,,,
"iDoBetterWithU;2013-04-29 16:09;0;0;""@lana_TOONS aw thanks babee"";Maryland"," USA;@lana_TOONS;;""329009582372425730"";https://twitter.com/iDoBetterWithU/status/329009582372425730",,,,,,,,
"Tyfrenzy_;2013-04-29 16:09;0;0;""@LAndofKIYA @ed you dfl"";Lochearn"," MD;@LAndofKIYA @ed;;""329009552676753408"";https://twitter.com/Tyfrenzy_/status/329009552676753408",,,,,,,,
"courtcashmoney;2013-04-29 16:09;0;0;""ew wtf mom I want normal food"";Dundalk"," MD;;;""329009539972218880"";https://twitter.com/courtcashmoney/status/329009539972218880",,,,,,,,
"LAMB_orghiniii;2013-04-29 16:09;0;0;""Cry me a river. And then drowned in it"";Dundalk"," MD;;;""329009516274397184"";https://twitter.com/LAMB_orghiniii/status/329009516274397184",,,,,,,,
"TMarshPhoto;2013-04-29 16:09;0;0;""Nooooo!"";South Gate"," MD;;;""329009500461867008"";https://twitter.com/TMarshPhoto/status/329009500461867008",,,,,,,,
"Tyfrenzy_;2013-04-29 16:09;0;0;""@LAndofKIYA dfl"";Lochearn"," MD;@LAndofKIYA;;""329009489544114176"";https://twitter.com/Tyfrenzy_/status/329009489544114176",,,,,,,,
"soccerjill;2013-04-29 16:08;0;0;""What a beautiful night for a lax game. I feel like its February. (@Honeygo Regional Park) http:// 4sq.com/12VBUIo"";White Marsh"," MD;@Honeygo;;""329009439841595392"";https://twitter.com/soccerjill/status/329009439841595392",,,,,,,,
"no__lies__;2013-04-29 16:08;0;0;""@DylanSpittel @madsenalexa"";Catonsville"," MD;@DylanSpittel @madsenalexa;;""329009420828831744"";https://twitter.com/no__lies__/status/329009420828831744",,,,,,,,
"MIZASV;2013-04-29 16:08;0;0;""@TD_Deportes pagaran los platos rotos xlo q hiso su aficion!!! jejeje #eduquense"";Baltimore"," MD;@TD_Deportes;#eduquense;""329009391158317056"";https://twitter.com/MIZASV/status/329009391158317056",,,,,,,,
"no__lies__;2013-04-29 16:08;0;0;""@DylanSpittel stfu smfh betch aint nobody ever gonna tame this cougar!"";Catonsville"," MD;@DylanSpittel;;""329009379271651329"";https://twitter.com/no__lies__/status/329009379271651329",,,,,,,,
"Tyfrenzy_;2013-04-29 16:08;0;0;""Fuck they aint what happen to the faggy ?"";Lochearn"," MD;;;""329009318731083777"";https://twitter.com/Tyfrenzy_/status/329009318731083777",,,,,,,,
"austin_jacoby;2013-04-29 16:08;0;0;""@JewChainz3 better turn to god before I turn to Godzilla"";Pikesville"," MD;@JewChainz3;;""329009281368199168"";https://twitter.com/austin_jacoby/status/329009281368199168",,,,,,,,
"RyanxVercetti;2013-04-29 16:08;0;0;""Wow"," I Haven't Stepped Into This School Since I Graduated 5 Years Ago & Once I Did All The Crazy Assâ€_ http:// instagram.com/p/YtNsT1yRhM/"";Ferndale"," MD;;;""329009260585422848"";https://twitter.com/RyanxVercetti/status/329009260585422848",,,,,,,
"JaySwann_;2013-04-29 16:08;1;2;""I would definitely piss in my slave masters cereal though"," fuck the bullshit. You're not gonna just whip me and not expect consequence"";Baltimore"," MD;;;""329009241711063040"";https://twitter.com/JaySwann_/status/329009241711063040",,,,,,,
"Tyfrenzy_;2013-04-29 16:08;0;0;""Why do everybody gotta test me ?"";Lochearn"," MD;;;""329009229094600705"";https://twitter.com/Tyfrenzy_/status/329009229094600705",,,,,,,,
"LAMB_orghiniii;2013-04-29 16:08;0;0;""â€œ@YoMamaKelly: Why can't I look like this https://twitter.com/YoMamaKelly/status/329008666088988672/photo/1 pic.twitter.com/zmqH6k2cbt â€ùcos you're already beautiful enough"";Dundalk"," MD;@YoMamaKelly;;""329009228234768384"";https://twitter.com/LAMB_orghiniii/status/329009228234768384",,,,,,,,
"AbelPalomoJr;2013-04-29 16:07;0;0;""Can't beat this"," so just join in."";Columbia;;;""329009194013429760"";https://twitter.com/AbelPalomoJr/status/329009194013429760",,,,,,,,
"LORDesbewithyou;2013-04-29 16:07;0;0;""All I want is the good life"," which for me is consisting of making people happy"";Baltimore"," MD;;;""329009186333679616"";https://twitter.com/LORDesbewithyou/status/329009186333679616",,,,,,,
"StefGarcia8;2013-04-29 16:07;0;0;""Get tf out my room -.-"";Baltimore"," MD;;;""329009179991891968"";https://twitter.com/StefGarcia8/status/329009179991891968",,,,,,,,
"BradyMortonOk;2013-04-29 16:07;0;0;""@MattGolczewski @man_of_leather at buck im pissed"";Towson"," MD;@MattGolczewski @man_of_leather;;""329009171699752960"";https://twitter.com/BradyMortonOk/status/329009171699752960",,,,,,,,
"kristynmags;2013-04-29 16:07;0;0;""@agirlnamednat You speak the truth!!"";Parkville"," MD;@agirlnamednat;;""329009139034501121"";https://twitter.com/kristynmags/status/329009139034501121",,,,,,,,
"Tyfrenzy_;2013-04-29 16:07;0;0;""@LAndofKIYA wym ?"";Lochearn"," MD;@LAndofKIYA;;""329009105048059905"";https://twitter.com/Tyfrenzy_/status/329009105048059905",,,,,,,,
"_GrapeJelly;2013-04-29 16:07;1;0;""That nap>>>"";Overlea"," MD;;;""329009073938915328"";https://twitter.com/_GrapeJelly/status/329009073938915328",,,,,,,,
"LolaBunnay;2013-04-29 16:07;0;0;""Getting off of work always gives me a little bit of life (:"";Baltimore"," MD;;;""329009064136806400"";https://twitter.com/LolaBunnay/status/329009064136806400",,,,,,,,
"digisharon;2013-04-29 16:07;2;0;"". @StevenErtelt @michellemalkin @mkhammer is it ok yet for Komen Foundation to disassociate itself from @plannedparenthood ? #gosnell"";Arbutus"," MD;@StevenErtelt @michellemalkin @mkhammer @plannedparenthood;#gosnell;""329009055496536064"";https://twitter.com/digisharon/status/329009055496536064",,,,,,,,
"cat__paws;2013-04-29 16:07;0;0;""If I could take one word out of the english language"," it would be anus"";Maryland"," USA;;;""329009039356862465"";https://twitter.com/cat__paws/status/329009039356862465",,,,,,,
"akathedirector;2013-04-29 16:07;0;0;""I'm at Pub Dog Pizza & Drafthouse (Columbia"," MD) w/ 2 others http:// 4sq.com/YhRkr5"";Columbia;;;""329009018519560192"";https://twitter.com/akathedirector/status/329009018519560192",,,,,,,,
"JaySwann_;2013-04-29 16:07;0;0;""Wait nevermind"," you had to be light skin to work in the house. Yea my ass is in the fields"";Baltimore"," MD;;;""329009016678252545"";https://twitter.com/JaySwann_/status/329009016678252545",,,,,,,
"begforMOR;2013-04-29 16:07;0;0;""Thank god I'm finally done this project"";Essex"," MD;;;""329008985971777536"";https://twitter.com/begforMOR/status/329008985971777536",,,,,,,,
"CHCimmersion;2013-04-29 16:06;0;0;""Safely landed at bwi after a great weekend in Chicago. Back to chc at 8PM"";Maryland"," USA;;;""329008943638642689"";https://twitter.com/CHCimmersion/status/329008943638642689",,,,,,,,
"no__lies__;2013-04-29 16:06;1;0;""@DylanSpittel @madsenalexa lmfao dyl u know i get naughty"";Catonsville"," MD;@DylanSpittel @madsenalexa;;""329008933530370048"";https://twitter.com/no__lies__/status/329008933530370048",,,,,,,,
"iDoBetterWithU;2013-04-29 16:06;0;0;""Welp. I'm done with school anyway.."";Maryland"," USA;;;""329008931189960704"";https://twitter.com/iDoBetterWithU/status/329008931189960704",,,,,,,,
"mikefarley18;2013-04-29 16:06;1;0;""I love to"";Baltimore"," MD;;;""329008921652121601"";https://twitter.com/mikefarley18/status/329008921652121601",,,,,,,,
"danalappen;2013-04-29 16:06;0;0;""@_MarisaC welcome to my life"";Baltimore"," MD;@_MarisaC;;""329008902651912192"";https://twitter.com/danalappen/status/329008902651912192",,,,,,,,
"LAMB_orghiniii;2013-04-29 16:06;2;0;""Every second", every minute," man I swear that she could get it."";Dundalk"," MD;;;""329008890412953603"";https://twitter.com/LAMB_orghiniii/status/329008890412953603",,,,,,
"Tiara_Caneff;2013-04-29 16:06;0;0;""@annAWKwardd NOOOO wait 47 days then do it"";Towson"," MD;@annAWKwardd;;""329008850256683011"";https://twitter.com/Tiara_Caneff/status/329008850256683011",,,,,,,,
"JaySwann_;2013-04-29 16:06;0;0;""@_AlyssaBabess was it as bad as it was here?"";Baltimore"," MD;@_AlyssaBabess;;""329008838021885953"";https://twitter.com/JaySwann_/status/329008838021885953",,,,,,,,
"Andrearizav;2013-04-29 16:06;0;0;""ExtraÃ±o leer en espaÃ±ol! :("";Rossville"," MD;;;""329008836625199105"";https://twitter.com/Andrearizav/status/329008836625199105",,,,,,,,
"MachellLovesYou;2013-04-29 16:06;0;0;""It's crazy how determined I am."";Towson"," MD;;;""329008835933138945"";https://twitter.com/MachellLovesYou/status/329008835933138945",,,,,,,,
"kristynmags;2013-04-29 16:06;0;0;""@agirlnamednat Holy crap it hurts worse today. Down to my tailbone. Ridiculous. Can't wait to go again though!!"";Carney"," MD;@agirlnamednat;;""329008796187885568"";https://twitter.com/kristynmags/status/329008796187885568",,,,,,,,
"kurt_daisley;2013-04-29 16:06;1;1;""@nickimosss @daniaaahh hell yeah!"";Baltimore"," MD;@nickimosss @daniaaahh;;""329008773823873024"";https://twitter.com/kurt_daisley/status/329008773823873024",,,,,,,,
"Tyfrenzy_;2013-04-29 16:06;0;0;""Keep changing my tweet lol"";Lochearn"," MD;;;""329008741150257152"";https://twitter.com/Tyfrenzy_/status/329008741150257152",,,,,,,,
"claudiatowles;2013-04-29 16:06;0;0;""Looking forward to seeing my ballerina perform. @Baltimore School for the Arts http:// instagram.com/p/YtNp04xVP1/"";Baltimore"," MD;@Baltimore;;""329008728433106944"";https://twitter.com/claudiatowles/status/329008728433106944",,,,,,,,
"MachellLovesYou;2013-04-29 16:06;0;0;""12 out of 20 on this chord identification I can only go up from there gonna be doing this all night."";Towson"," MD;;;""329008725891354625"";https://twitter.com/MachellLovesYou/status/329008725891354625",,,,,,,,
"JaySwann_;2013-04-29 16:06;0;0;""I was probably in the house though tbh. I'm not gonna lie hahaha"";Baltimore"," MD;;;""329008719276941312"";https://twitter.com/JaySwann_/status/329008719276941312",,,,,,,,
"Chadzilla_;2013-04-29 16:05;0;0;""@lexiexo2 where the rave at?!"";Pasadena"," MD;@lexiexo2;;""329008690747281410"";https://twitter.com/Chadzilla_/status/329008690747281410",,,,,,,,
"AmyKocur;2013-04-29 16:05;0;0;""Pickin up the cuz. Totes cerebral. (@Baltimore / Washington International Thurgood Marshall Airport (BWI)) http:// 4sq.com/YhR6QI"";Maryland"," USA;@Baltimore;;""329008690424320001"";https://twitter.com/AmyKocur/status/329008690424320001",,,,,,,,
"Tyfrenzy_;2013-04-29 16:05;1;0;""@ari__ lol"";Lochearn"," MD;@ari__;;""329008676943831041"";https://twitter.com/Tyfrenzy_/status/329008676943831041",,,,,,,,
"Shawtkiins;2013-04-29 16:05;0;0;"""" @LibraTerms : #FF RT @LilyQuotes : It may be difficult right now", but in the end," we'll find a way. #LQ "" @TheBjHewlett51"";Maryland"," USA;@LibraTerms @LilyQuotes @TheBjHewlett51;#FF #LQ;""329008674997686272"";https://twitter.com/Shawtkiins/status/329008674997686272",,,,,,
"Teflon__Ron;2013-04-29 16:05;0;0;""Steak for dinnner"";Cockeysville"," MD;;;""329008668739788801"";https://twitter.com/Teflon__Ron/status/329008668739788801",,,,,,,,
"JonCheu;2013-04-29 16:05;0;0;""@darlreyes ganda kasi bkt ba gusto ko mag ka mac eh!!! Kahit ano"";Cockeysville"," MD;@darlreyes;;""329008651245350912"";https://twitter.com/JonCheu/status/329008651245350912",,,,,,,,
"BradyMortonOk;2013-04-29 16:05;0;0;""@Man_of_Leather @mattgolczewski they just start him in left and put pearce at dh. Its fuckin dumb mcclouth is on fire keep the lineup as is"";Towson"," MD;@Man_of_Leather @mattgolczewski;;""329008637819371521"";https://twitter.com/BradyMortonOk/status/329008637819371521",,,,,,,,
"IVEY_LEAGUE03;2013-04-29 16:05;1;0;""@_0beyBreezay TURN UP!!!!!!!"";Maryland"," USA;@_0beyBreezay;;""329008629128757249"";https://twitter.com/IVEY_LEAGUE03/status/329008629128757249",,,,,,,,
"JaySwann_;2013-04-29 16:05;0;0;""Then I'd be like ""oh so you just gonna whip me now huh? I GUESS IM A BITCH NOW"""";Baltimore"," MD;;;""329008613031026688"";https://twitter.com/JaySwann_/status/329008613031026688",,,,,,,,
"MusaMajic;2013-04-29 16:05;1;0;""#FreeMaxB"";Baltimore"," MD;;#FreeMaxB;""329008504323067904"";https://twitter.com/MusaMajic/status/329008504323067904",,,,,,,,
"lightskinity;2013-04-29 16:05;1;1;""@gavin_lyle Im about to! What was the one with the unicorn head?"";Maryland"," USA;@gavin_lyle;;""329008487650717697"";https://twitter.com/lightskinity/status/329008487650717697",,,,,,,,
"kf_krazymoney;2013-04-29 16:05;0;0;""Damn you the walking dead.."";Green Haven"," MD;;;""329008485696163840"";https://twitter.com/kf_krazymoney/status/329008485696163840",,,,,,,,
"_kaatelynnnn_;2013-04-29 16:05;0;0;""@JustinMar0neyy BOOOOOO"";Dundalk"," MD;@JustinMar0neyy;;""329008451202203648"";https://twitter.com/_kaatelynnnn_/status/329008451202203648",,,,,,,,
"Tiara_Caneff;2013-04-29 16:04;0;0;""@annAWKwardd lmao yesss we could've done it with the whole cheerleading team"";Towson"," MD;@annAWKwardd;;""329008406088282114"";https://twitter.com/Tiara_Caneff/status/329008406088282114",,,,,,,,
"ALGCCNIE;2013-04-29 16:04;0;0;""I should earn fame through worldstar"";Cockeysville"," MD;;;""329008379093737472"";https://twitter.com/ALGCCNIE/status/329008379093737472",,,,,,,,
"JaySwann_;2013-04-29 16:04;1;1;""They would tell me to pick the cotton and I would be like ""NIGGA"," FOR WHAT?!"" Like it's hella other plantations doing that shit"," we good"";Baltimore"," MD;;;""329008354053742592"";https://twitter.com/JaySwann_/status/329008354053742592",,,,,,
"no__lies__;2013-04-29 16:04;0;0;""@MadsenAlexa lol"";Catonsville"," MD;@MadsenAlexa;;""329008346508169218"";https://twitter.com/no__lies__/status/329008346508169218",,,,,,,,
"TheReallGrinchh;2013-04-29 16:04;1;3;""Loss To Randoms ."";Middle River"," MD;;;""329008341965758464"";https://twitter.com/TheReallGrinchh/status/329008341965758464",,,,,,,,
"LAMB_orghiniii;2013-04-29 16:04;1;1;""@AlexisShipleyy you are beautiful!"";Dundalk"," MD;@AlexisShipleyy;;""329008332234977281"";https://twitter.com/LAMB_orghiniii/status/329008332234977281",,,,,,,,
"Landofdafree;2013-04-29 16:04;0;0;""@lil_tmacc u a bitch yo lol"";Baltimore"," MD;@lil_tmacc;;""329008321497546752"";https://twitter.com/Landofdafree/status/329008321497546752",,,,,,,,
"BradyMortonOk;2013-04-29 16:04;0;0;""@MattGolczewski SALLTTTTTYYYYYY. Idgaf if its a lefty im gettin tired of this"";Towson"," MD;@MattGolczewski;;""329008262911504385"";https://twitter.com/BradyMortonOk/status/329008262911504385",,,,,,,,
"Shawtkiins;2013-04-29 16:04;0;0;""@TheBjHewlett51 me too."";Maryland"," USA;@TheBjHewlett51;;""329008257538617345"";https://twitter.com/Shawtkiins/status/329008257538617345",,,,,,,,
"shhh_itsMari;2013-04-29 16:04;0;0;""#lifeofafatgirl"";Milford Mill"," MD;;#lifeofafatgirl;""329008249154174977"";https://twitter.com/shhh_itsMari/status/329008249154174977",,,,,,,,
"Tyfrenzy_;2013-04-29 16:04;0;0;""My name is RUDY"";Lochearn"," MD;;;""329008200709971971"";https://twitter.com/Tyfrenzy_/status/329008200709971971",,,,,,,,
