username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,,
"MLSist;2014-11-02 07:12;0;0;""@reefa_k oh I meant the company", academy bus," either way tho I'm past baltimore anyways"";Maryland"," USA;@reefa_k;;""528927542435381248"";https://twitter.com/MLSist/status/528927542435381248",,,,,,,,,
"jeffscherberger;2014-11-02 07:12;0;0;""Back on the road BWI CLT IND (@Baltimore / Washington International Thurgood Marshall Airport (BWI)) https://www. swarmapp.com/c/1734O8Z1XnJ"";Severn"," MD;@Baltimore;;""528927510592253952"";https://twitter.com/jeffscherberger/status/528927510592253952",,,,,,,,,,,
"nursingdean;2014-11-02 07:11;0;0;""@AHAlivehealthy @American_Heart #nurses supporting #heart #health today in #Baltimore"";Baltimore"," MD;@AHAlivehealthy @American_Heart;#nurses #heart #health #Baltimore;""528927292593274880"";https://twitter.com/nursingdean/status/528927292593274880",,,,,,,,,,,
"Saying_Whatever;2014-11-02 07:08;0;0;""@HunneeMolassess more than a lil bit. But I live in baltimore . These bitches only care about rappers", food, phones," hair."";Baltimore"," MD;@HunneeMolassess;;""528926561257676800"";https://twitter.com/Saying_Whatever/status/528926561257676800",,,,,,,,
"mhcjock11;2014-11-02 06:59;0;0;""#womensclubvolleyball (@JHU Ralph S. O'Connor Recreation Center in Baltimore "," MD) https://www. swarmapp.com/c/7Hclp9db01P"";Baltimore"," MD;@JHU;#womensclubvolleyball;""528924478655692800"";https://twitter.com/mhcjock11/status/528924478655692800",,,,,,,,,,
"FollowMeAlexG;2014-11-02 06:59;0;1;""the food. The Food. THE FOOD! (@Atwater's Belvedere Square Market - @atwatersbakery in Baltimore "," MD) https://www. swarmapp.com/c/4C8ZhHLeEsx"";Baltimore"," MD;@Atwater @atwatersbakery;;""528924410506653697"";https://twitter.com/FollowMeAlexG/status/528924410506653697",,,,,,,,,,
"__BABYDEE_;2014-11-02 06:58;2;0;""â€œ @ShaunGlizzy : If he got ""lor"" in his name"," he's a Baltimore rapper â€ù"";Baltimore"," MD;@ShaunGlizzy;;""528924042913665024"";https://twitter.com/__BABYDEE_/status/528924042913665024",,,,,,,,,,
"tina_e75;2014-11-02 06:57;0;0;""Staying warm and eating well at the farmers market! @Baltimore Farmers' Market & Bazaar http:// instagram.com/p/u5sijGjNtV/"";Baltimore"," MD;@Baltimore;;""528923752999190528"";https://twitter.com/tina_e75/status/528923752999190528",,,,,,,,,,,
"nursingdean;2014-11-02 06:56;1;1;""Shout out to students"," faculty and staff @JHUNursing supporting @American_Heart #Baltimore decreasing burden of #heart disease and #stroke"";Baltimore"," MD;@JHUNursing @American_Heart;#Baltimore #heart #stroke;""528923550137479168"";https://twitter.com/nursingdean/status/528923550137479168",,,,,,,,,,
"nursingdean;2014-11-02 06:53;1;1;""Shout out to Dr Nancy Goldstein rallying support at @JHUNursing to support work of @American_Heart #walk #Baltimore starting soon"";Baltimore"," MD;@JHUNursing @American_Heart;#walk #Baltimore;""528922774891687936"";https://twitter.com/nursingdean/status/528922774891687936",,,,,,,,,,,
"dine_here;2014-11-02 06:52;0;0;""Thai Restaurant http:// thairestaurant-greenmount.dinehere.us/?photos=1 #Guilford_Waverly #Baltimore #baltimore #streetart pic.twitter.com/JPEZ6y96bb"";Baltimore"," MD;;#Guilford_Waverly #Baltimore #baltimore #streetart;""528922525670338560"";https://twitter.com/dine_here/status/528922525670338560",,,,,,,,,,,
"DJSchxzo;2014-11-02 06:51;0;0;""Baltimore"";Baltimore"," MD;;;""528922449048788992"";https://twitter.com/DJSchxzo/status/528922449048788992",,,,,,,,,,,
"Fleet410;2014-11-02 06:49;0;0;""I love Baltimore . But damn do I love my @steelers #SteelersNation #WarReady pic.twitter.com/ewLMfC3zCO"";Woodlawn"," MD;@steelers;#SteelersNation #WarReady;""528921880477327360"";https://twitter.com/Fleet410/status/528921880477327360",,,,,,,,,,,
"nursingdean;2014-11-02 06:47;1;1;""@JHUNursing @American_Heart #nurses proud to support work of AHA #Baltimore #fundraising"";Baltimore"," MD;@JHUNursing @American_Heart;#nurses #Baltimore #fundraising;""528921231077433344"";https://twitter.com/nursingdean/status/528921231077433344",,,,,,,,,,,
"serenebreathing;2014-11-02 06:46;0;0;""I'm at Lynne Brick's Belvedere Square in Baltimore "," MD https://www. swarmapp.com/c/dinJlxWAtcm"";Baltimore"," MD;;;""528921070339125248"";https://twitter.com/serenebreathing/status/528921070339125248",,,,,,,,,,
"librastar76;2014-11-02 06:43;0;0;""So glad and thankful to be in church this morning! (@New Psalmist Baptist Church in Baltimore "," MD w/ @brthr2danite ) https://www. swarmapp.com/c/2N8YmRwH2Fe"";Baltimore"," MD;@New @brthr2danite;;""528920453940019201"";https://twitter.com/librastar76/status/528920453940019201",,,,,,,,,,
"laurenfleser25;2014-11-02 06:41;0;1;""Exploring yesterday with Baltimore 's best tour guide @out and about http:// instagram.com/p/u5qy8-EVMP/"";Baltimore"," MD;@out;;""528919919610433541"";https://twitter.com/laurenfleser25/status/528919919610433541",,,,,,,,,,,
"Ptv_Vicc;2014-11-02 06:28;0;0;""Why can't PTV come to Baltimore ? Like not Towson", not any of the counties," but Baltimore fricken City."";Baltimore"," MD;;;""528916522769846272"";https://twitter.com/Ptv_Vicc/status/528916522769846272",,,,,,,,,
"coriaramos;2014-11-02 06:26;0;0;""I'm at Empowerment Temple - @empowermenttem2 in Baltimore "," MD https://www. swarmapp.com/c/dug1jLUjZFe"";Baltimore"," MD;@empowermenttem2;;""528916017461100546"";https://twitter.com/coriaramos/status/528916017461100546",,,,,,,,,,
"mikecompitello;2014-11-02 06:22;0;1;""Required stop @BonaparteBreads on way through Baltimore pic.twitter.com/I1BrJxHfY0"";Baltimore"," MD;@BonaparteBreads;;""528915153145049088"";https://twitter.com/mikecompitello/status/528915153145049088",,,,,,,,,,,
"MKleid620;2014-11-02 06:07;0;0;""Celebrating Marni's birthday! (@Miss Shirley's Cafe in Baltimore "," MD) https://www. swarmapp.com/c/c0sBHShgAdj"";Baltimore"," MD;@Miss;;""528911383011033088"";https://twitter.com/MKleid620/status/528911383011033088",,,,,,,,,,
"BaltimoreCP;2014-11-02 06:07;0;0;""Mistletoe Meltdown: Baltimore â€™s biggest Holiday show returns December 13 to the SECU Arena â€“ Mistletoe Meltdownâ€_ http:// dlvr.it/7P7z46"";Baltimore"," MD;;;""528911175853957120"";https://twitter.com/BaltimoreCP/status/528911175853957120",,,,,,,,,,,
"BaltimoreCP;2014-11-02 06:07;0;0;""BaltCo First Responders Hold Emergency Drill At Middle School: Baltimore County first responders are holdingâ€_ http:// dlvr.it/7P82Xh"";Baltimore"," MD;;;""528911172599164928"";https://twitter.com/BaltimoreCP/status/528911172599164928",,,,,,,,,,,
"soignefromage;2014-11-02 06:05;0;0;""Brrrrrrrrrrrr...... 'Twas a cold but adventurous trail run (@Robert E. Lee Memorial Park in Baltimore "," MD) https://www. swarmapp.com/c/iXwPLAyllIh"";Towson"," MD;@Robert;;""528910808479444994"";https://twitter.com/soignefromage/status/528910808479444994",,,,,,,,,,
"KrisShanahan;2014-11-02 05:40;0;0;""2014 Jay Cutler Baltimore Classic- Today! #iamorangelikeapumpkin #jaycutler #npc #wpd #physique @â€_ http:// instagram.com/p/u5jzQWiwY7/"";Baltimore"," MD;@;#iamorangelikeapumpkin #jaycutler #npc #wpd #physique;""528904536551731200"";https://twitter.com/KrisShanahan/status/528904536551731200",,,,,,,,,,,
"cindywp;2014-11-02 05:37;0;0;""Why not?! (@The Daily Grind (aka The Fells Grind) in Baltimore "," MD) https://www. swarmapp.com/c/7G8t6PlfkE1"";Baltimore"," MD;@The;;""528903805224910848"";https://twitter.com/cindywp/status/528903805224910848",,,,,,,,,,
"foolforbaltimor;2014-11-02 05:24;1;1;""@JRogers202 Sa-weet! Lucky DC. Can't wait til we get our light rail--the Red Line--in Baltimore ."";Baltimore"," MD;@JRogers202;;""528900414079778816"";https://twitter.com/foolforbaltimor/status/528900414079778816",,,,,,,,,,,
"MagicoRoberto;2014-11-02 05:16;0;0;""New York is way too mainstream! A dream came true and here I am! Good morning Baltimore /Maryland â€_ http:// instagram.com/p/u5hAXyH0Mx/"";Baltimore"," MD;;;""528898389241778177"";https://twitter.com/MagicoRoberto/status/528898389241778177",,,,,,,,,,,
"cindywp;2014-11-02 05:11;0;0;""I'm at @CantonCarWash in Baltimore "," MD https://www. swarmapp.com/c/k70XuXsY6zk"";Baltimore"," MD;@CantonCarWash;;""528897080832839680"";https://twitter.com/cindywp/status/528897080832839680",,,,,,,,,,
"ltchiosi;2014-11-02 05:04;0;2;""Cold and windy! (@Baltimore Farmers' Market & Bazaar - @promoandarts in Baltimore "," MD) https://www. swarmapp.com/c/5v8M8jbxIpl"";Baltimore"," MD;@Baltimore @promoandarts;;""528895300149477377"";https://twitter.com/ltchiosi/status/528895300149477377",,,,,,,,,,
"emissioninfo;2014-11-02 05:00;0;0;""Baltimore ", if you can, use electricity at its cleanest today," at 9 AM. http:// bit.ly/1n2rrSK #BaltimoreGrowEfficiently"";Baltimore"," MD;;#BaltimoreGrowEfficiently;""528894303255658496"";https://twitter.com/emissioninfo/status/528894303255658496",,,,,,,,
"TaylerDukes;2014-11-02 04:48;0;0;""@Harry_Styles See You Guys in Baltimore :-D #OnTheRoadAgain2015"";Lochearn"," MD;@Harry_Styles;#OnTheRoadAgain2015;""528891345071788032"";https://twitter.com/TaylerDukes/status/528891345071788032",,,,,,,,,,,
"jimsturn;2014-11-02 04:35;0;0;""I'm at Westport Waterfront in Baltimore "," MD https://www. swarmapp.com/c/5C0mBCTdnPt"";Baltimore"," MD;;;""528888053512024066"";https://twitter.com/jimsturn/status/528888053512024066",,,,,,,,,,
"gyminii;2014-11-02 04:34;0;0;""Aaannnddd....I'm out!!! #photobombinthebacktho lol #puntacana2014 @BWI- Baltimore International Airport http:// instagram.com/p/u5cOFPJLQ6/"";Severn"," MD;@BWI;#photobombinthebacktho #puntacana2014;""528887865778765825"";https://twitter.com/gyminii/status/528887865778765825",,,,,,,,,,,
"scharf97;2014-11-02 04:17;0;1;""@awestover @kseofficial Still can't stop listening to the last cd! Would love new music from them. And see them live in Baltimore again \m/"";Elkridge"," MD;@awestover @kseofficial;;""528883716614279170"";https://twitter.com/scharf97/status/528883716614279170",,,,,,,,,,,
"acharlie37;2014-11-02 04:15;0;1;""Cpl. A. Cook up and accounted for...made my 7:18 rollcall from #YorkPA to #baltimore after a 2amâ€_ http:// instagram.com/p/u5aAC7y-4K/"";Baltimore"," MD;;#YorkPA #baltimore;""528882984917942272"";https://twitter.com/acharlie37/status/528882984917942272",,,,,,,,,,,
"cindywp;2014-11-02 03:53;0;0;""I'm at @CantonClub in Baltimore "," MD https://www. swarmapp.com/c/eGnAd8bF0LF"";Baltimore"," MD;@CantonClub;;""528877584097218560"";https://twitter.com/cindywp/status/528877584097218560",,,,,,,,,,
"_BaltimoreMD;2014-11-02 03:43;0;0;""Nov 2 UV index forecast for Baltimore is 3 (moderate)"";Baltimore"," MD;;;""528874948585349120"";https://twitter.com/_BaltimoreMD/status/528874948585349120",,,,,,,,,,,
"_BaltimoreMD;2014-11-02 03:41;0;0;""current weather in Baltimore : cloudy", 43Â°F 60% humidity, wind 14mph, visibility 10mi," pressure 29.95in rising"";Baltimore"," MD;;;""528874638810836992"";https://twitter.com/_BaltimoreMD/status/528874638810836992",,,,,,,
"spotcrime;2014-11-02 02:13;0;0;""Shooting on 400 BLOCK OF N GAY ST", Baltimore ," MD (via http:// spotcrime.com ): Shooting/Stabbing. Delayed BPD i... http:// bit.ly/1uaISsF"";Baltimore"," MD;;;""528852454918467584"";https://twitter.com/spotcrime/status/528852454918467584",,,,,,,,,
"Camille_Clair;2014-11-02 00:59;0;0;""â€œ @elmakias : Home. But not tired. Good thing about LA is food is still open. Probably go eat until im tired.â€ù * Baltimore"";Baltimore"," MD;@elmakias;;""528818554372882432"";https://twitter.com/Camille_Clair/status/528818554372882432",,,,,,,,,,,
"Syaoran89;2014-11-02 00:51;0;0;""I'm at Syao's Spot in Baltimore "," MD https://www. swarmapp.com/c/aH00e1YNSUG"";Baltimore"," MD;;;""528816539106299905"";https://twitter.com/Syaoran89/status/528816539106299905",,,,,,,,,,
"Syaoran89;2014-11-02 00:19;0;1;""I survived! (at @Royal_Farms in Baltimore "," MD) https://www. swarmapp.com/c/joGHtdtQpnk"";Baltimore"," MD;@Royal_Farms;;""528808699423633408"";https://twitter.com/Syaoran89/status/528808699423633408",,,,,,,,,,
"rarkelly;2014-11-01 23:42;1;2;""The one where @wearenormaling got fucked up with Keoki & DeeeLite @Club Hippo"," Baltimore http:// instagram.com/p/u4z4_tluIk/"";Baltimore"," MD;@wearenormaling @Club;;""528799179330818048"";https://twitter.com/rarkelly/status/528799179330818048",,,,,,,,,,
"RandyLerman;2014-11-01 23:02;0;0;""I'm at The Crib in Baltimore "," MD https://www. swarmapp.com/c/fHu64vPUjyB"";Baltimore"," MD;;;""528789106827198464"";https://twitter.com/RandyLerman/status/528789106827198464",,,,,,,,,,
"thats_shawn;2014-11-01 22:46;0;0;""443-204-0499 @Northern Parkway ( Baltimore ) http:// instagram.com/p/u4tgaFO617/"";Baltimore"," MD;@Northern;;""528785140944994304"";https://twitter.com/thats_shawn/status/528785140944994304",,,,,,,,,,,
"coriaramos;2014-11-01 22:12;0;0;""marilynmosbyesq our next Baltimore City State's Attorney", myself and Monica Watkins," Madame Presidentâ€_ http:// instagram.com/p/u4pozpMDRm/"";Woodlawn"," MD;;;""528776633264930816"";https://twitter.com/coriaramos/status/528776633264930816",,,,,,,,,
"jackmonell;2014-11-01 21:58;0;1;""all good things come to an end.... deuces #towsonhc @Sheraton Baltimore North Hotel http:// instagram.com/p/u4oF_wlQi4/"";Towson"," MD;@Sheraton;#towsonhc;""528773238566817793"";https://twitter.com/jackmonell/status/528773238566817793",,,,,,,,,,,
"SevenMitchell;2014-11-01 21:58;1;0;""In the building....SHOWTIME! #7Mitch @Baltimore City http:// instagram.com/p/s54eGFkR0u/"";Baltimore"," MD;@Baltimore;#7Mitch;""528773150969171970"";https://twitter.com/SevenMitchell/status/528773150969171970",,,,,,,,,,,
"BaltimoreCP;2014-11-01 21:39;0;0;""Man arrested in connection with spilled gasoline at World Trade Center of Baltimore : Authorities with the Marylandâ€_ http:// dlvr.it/7Nyr3q"";Baltimore"," MD;;;""528768353410641920"";https://twitter.com/BaltimoreCP/status/528768353410641920",,,,,,,,,,,
"HarringtonTerri;2014-11-01 21:37;0;0;""@UnderArmour will make #baltimore ""cool""! pic.twitter.com/J5kQWpt7Xz"";Baltimore"," MD;@UnderArmour;#baltimore;""528767794788446208"";https://twitter.com/HarringtonTerri/status/528767794788446208",,,,,,,,,,,
"robertncheek;2014-11-01 21:34;0;1;""Dundalk Adventure continues. KARAOKE con el possÃ© (at @CostasInn in Baltimore "," MD w/ @legendcb5 ) https://www. swarmapp.com/c/2o9kGXbDfu6"";Dundalk"," MD;@CostasInn @legendcb5;;""528767180855590912"";https://twitter.com/robertncheek/status/528767180855590912",,,,,,,,,,
"robertncheek;2014-11-01 21:33;0;0;""Dundalk Adventure / OTA meeting with the posse. (at @Broadway_Diner1 in Baltimore "," MD w/ @legendcb5 ) https://www. swarmapp.com/c/83EAH3JRT8c"";Baltimore"," MD;@Broadway_Diner1 @legendcb5;;""528766886700670978"";https://twitter.com/robertncheek/status/528766886700670978",,,,,,,,,,
"gyminii;2014-11-01 21:20;0;0;""Wow! Made lots of new friends tonight! #baltimore @Latin Palace http:// instagram.com/p/u4jp44JLRW/"";Baltimore"," MD;@Latin;#baltimore;""528763476701741056"";https://twitter.com/gyminii/status/528763476701741056",,,,,,,,,,,
"BaltimoreCP;2014-11-01 21:08;0;0;""City Celebrates Love Letter Project: If you are driving into downtown Baltimore "," you can't miss the life size muralâ€_ http:// dlvr.it/7NyT5L"";Baltimore"," MD;;;""528760426926858241"";https://twitter.com/BaltimoreCP/status/528760426926858241",,,,,,,,,,
"tweetnIGNANTish;2014-11-01 21:05;0;0;""Just posted a photo @I-95S at Baltimore http:// instagram.com/p/u4h9ZYndoo/"";Arbutus"," MD;@I;;""528759749089583104"";https://twitter.com/tweetnIGNANTish/status/528759749089583104",,,,,,,,,,,
"iloveyourgirl1;2014-11-01 21:00;0;0;""Still eating chicken boxes#onmybmore#OutTheMudEnt @Baltimore City http:// instagram.com/p/u4hWavumcQ/"";Baltimore"," MD;@Baltimore;#onmybmore #OutTheMudEnt;""528758409726685184"";https://twitter.com/iloveyourgirl1/status/528758409726685184",,,,,,,,,,,
"Bobakiss;2014-11-01 20:47;0;0;""I'm at The Stalking Horse Tavern in Baltimore "," MD w/ @dj_slinger https://www. swarmapp.com/c/huMQ2bKa8dv"";Baltimore"," MD;@dj_slinger;;""528755355334225921"";https://twitter.com/Bobakiss/status/528755355334225921",,,,,,,,,,
"littlemac0809;2014-11-01 20:40;0;0;""#Girlswithguitars @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4fDwBv7lt/"";Baltimore"," MD;@Hippodrome;#Girlswithguitars;""528753369545191425"";https://twitter.com/littlemac0809/status/528753369545191425",,,,,,,,,,,
"rarkelly;2014-11-01 20:39;0;0;""#4 @Club Hippo"," Baltimore http:// instagram.com/p/u4e_0rluAc/"";Baltimore"," MD;@Club;#4;""528753235440332800"";https://twitter.com/rarkelly/status/528753235440332800",,,,,,,,,,
"YungFemaleYeezy;2014-11-01 20:36;0;0;""If you live in Baltimore & have talent hit me up! I'm doing interviews tomorrow!"";Elkridge"," MD;;;""528752438694916096"";https://twitter.com/YungFemaleYeezy/status/528752438694916096",,,,,,,,,,,
"KateElizxo;2014-11-01 20:35;0;0;""@Sommer_Teel or you can hit up Baltimore clubs with me and my friend or the casino"";Owings Mills"," MD;@Sommer_Teel;;""528752220238786562"";https://twitter.com/KateElizxo/status/528752220238786562",,,,,,,,,,,
"charmcitycook;2014-11-01 20:32;0;0;""love a @guinnessgb and love hanging out at a bar where my parents went on dates #historic #baltimore â€_ http:// instagram.com/p/u4eJYBrWho/"";Baltimore"," MD;@guinnessgb;#historic #baltimore;""528751363875164161"";https://twitter.com/charmcitycook/status/528751363875164161",,,,,,,,,,,
"jorgh82;2014-11-01 20:23;0;0;""Fueling up to play for pennys! #bacon #macncheese #burger #fieri 's #tripleD @Guy Fieri's Baltimore â€_ http:// instagram.com/p/u4dIcnPKdW/"";Baltimore"," MD;@Guy;#bacon #macncheese #burger #fieri #tripleD;""528749133788508160"";https://twitter.com/jorgh82/status/528749133788508160",,,,,,,,,,,
"littlemac0809;2014-11-01 20:20;0;1;""@raelynnofficial and @kelseaballerini @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4c0QMv7h2/"";Baltimore"," MD;@raelynnofficial @kelseaballerini @Hippodrome;;""528748438838865920"";https://twitter.com/littlemac0809/status/528748438838865920",,,,,,,,,,,
"littlemac0809;2014-11-01 20:19;0;0;""@kramergirl and @raelynnofficial @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4cqEKP7hY/"";Baltimore"," MD;@kramergirl @raelynnofficial @Hippodrome;;""528748088836763649"";https://twitter.com/littlemac0809/status/528748088836763649",,,,,,,,,,,
"littlemac0809;2014-11-01 20:17;0;0;""@kramergirl @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4cgTOv7hH/"";Baltimore"," MD;@kramergirl @Hippodrome;;""528747754047029248"";https://twitter.com/littlemac0809/status/528747754047029248",,,,,,,,,,,
"littlemac0809;2014-11-01 20:16;0;0;""@raelynnofficial @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4cag7P7g9/"";Baltimore"," MD;@raelynnofficial @Hippodrome;;""528747554444689411"";https://twitter.com/littlemac0809/status/528747554444689411",,,,,,,,,,,
"littlemac0809;2014-11-01 20:16;0;1;""maddieandtae @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4cTwUv7gw/"";Baltimore"," MD;@Hippodrome;;""528747323082686465"";https://twitter.com/littlemac0809/status/528747323082686465",,,,,,,,,,,
"UUXMNR;2014-11-01 20:14;0;0;""Elektroschock! Happy Halloween! (@Grand Central in Baltimore "," MD) https://www. swarmapp.com/c/0u36Hs3zHiy"";Baltimore"," MD;@Grand;;""528746903375450112"";https://twitter.com/UUXMNR/status/528746903375450112",,,,,,,,,,
"jackmonell;2014-11-01 20:09;0;0;""#ques #sigmas #fam #towsonhc #aftermath @Sheraton Baltimore North Hotel http:// instagram.com/p/u4bjcIFQgc/"";Towson"," MD;@Sheraton;#ques #sigmas #fam #towsonhc #aftermath;""528745662121533440"";https://twitter.com/jackmonell/status/528745662121533440",,,,,,,,,,,
"jackmonell;2014-11-01 20:05;0;0;""#colemanamor #bigsis #deuceamor #futurephd @Sheraton Baltimore North Hotel http:// instagram.com/p/u4bGATlQvy/"";Towson"," MD;@Sheraton;#colemanamor #bigsis #deuceamor #futurephd;""528744651097112576"";https://twitter.com/jackmonell/status/528744651097112576",,,,,,,,,,,
"BaltimoreCP;2014-11-01 20:05;0;0;""Love Letter To Baltimore City Mural Series Now Complete: BALTIMORE (WJZ)â€”Mayor Stephanie Rawlings-Blake celebratesâ€_ http:// dlvr.it/7NxWVM"";Baltimore"," MD;;;""528744589314637824"";https://twitter.com/BaltimoreCP/status/528744589314637824",,,,,,,,,,,
"DJ_Slinger;2014-11-01 19:51;0;0;""DJ Slinger dance party time!! (@The Stalking Horse Tavern in Baltimore "," MD) https://www. swarmapp.com/c/eny81KyyDuJ"";Baltimore"," MD;@The;;""528741128624144384"";https://twitter.com/DJ_Slinger/status/528741128624144384",,,,,,,,,,
"getmilesaway;2014-11-01 19:42;0;0;""Sleepy..... (@Butchers Hill in Baltimore "," MD) https://www. swarmapp.com/c/eLnY68UE0wc"";Baltimore"," MD;@Butchers;;""528738943198834689"";https://twitter.com/getmilesaway/status/528738943198834689",,,,,,,,,,
"NelleSomerville;2014-11-01 19:35;0;0;""Menu card. #paperporn #teambrosshoff #monacoBAL @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4Xq1pQsM2/"";Baltimore"," MD;@Hotel;#paperporn #teambrosshoff #monacoBAL;""528737120249462784"";https://twitter.com/NelleSomerville/status/528737120249462784",,,,,,,,,,,
"NelleSomerville;2014-11-01 19:33;0;1;""Kick off your heels and dance. #teambrosshoff #monacoBAL @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4XgGtQsMZ/"";Baltimore"," MD;@Hotel;#teambrosshoff #monacoBAL;""528736752660250625"";https://twitter.com/NelleSomerville/status/528736752660250625",,,,,,,,,,,
"BaltimoreCP;2014-11-01 19:33;0;0;""Man In Custody After Tipping Over Gas Cans At Baltimore â€™s World Trade Center: BALTIMORE (WJZ)â€” A 58-year-old man isâ€_ http:// dlvr.it/7Nx58r"";Baltimore"," MD;;;""528736660565917697"";https://twitter.com/BaltimoreCP/status/528736660565917697",,,,,,,,,,,
"BaltimoreCP;2014-11-01 19:33;0;0;""Md. Candidates For Governor Take Their Last Swing At Voters: BALTIMORE (WJZ)â€“The countdown is on! Only three daysâ€_ http:// dlvr.it/7Nx55S"";Baltimore"," MD;;;""528736657298579456"";https://twitter.com/BaltimoreCP/status/528736657298579456",,,,,,,,,,,
"NelleSomerville;2014-11-01 19:32;0;0;""Southwest peanuts. #besheret #teambrosshoff @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4XUHrQsMG/"";Baltimore"," MD;@Hotel;#besheret #teambrosshoff;""528736340629016576"";https://twitter.com/NelleSomerville/status/528736340629016576",,,,,,,,,,,
"haycab;2014-11-01 19:31;0;0;""| met the drummer of rush midnight at the lights concert | @Rams Head Live! Baltimore "," Md - Third Eyeâ€_ http:// instagram.com/p/u4XK65S5Qd/"";Baltimore"," MD;@Rams;;""528736025556684800"";https://twitter.com/haycab/status/528736025556684800",,,,,,,,,,
"NelleSomerville;2014-11-01 19:30;0;0;""Meant to be. #besheret #teambrosshoff #monacoBAL #southwest @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4XI_wQsLx/"";Baltimore"," MD;@Hotel;#besheret #teambrosshoff #monacoBAL #southwest;""528735957391261696"";https://twitter.com/NelleSomerville/status/528735957391261696",,,,,,,,,,,
"NelleSomerville;2014-11-01 19:26;0;0;""Table One. #teambrosshoff #monacoBAL @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4WsU0QsKz/"";Baltimore"," MD;@Hotel;#teambrosshoff #monacoBAL;""528734972321222656"";https://twitter.com/NelleSomerville/status/528734972321222656",,,,,,,,,,,
"Sara_C_Nooniee;2014-11-01 19:19;0;0;""Lovin this new spot (@bar liquorice in Baltimore "," MD) https://www. swarmapp.com/c/7zJiG8KvL23"";Baltimore"," MD;@bar;;""528733173975613440"";https://twitter.com/Sara_C_Nooniee/status/528733173975613440",,,,,,,,,,
"tthomas906;2014-11-01 19:17;0;0;""@FoxNews @foxnewspolitics Desperate Brown uses Robot calls from Bill Clinton for support in Baltimore sad he has to use a pervert 4 help"";Baltimore"," MD;@FoxNews @foxnewspolitics;;""528732678603165696"";https://twitter.com/tthomas906/status/528732678603165696",,,,,,,,,,,
"jeffkoslofsky;2014-11-01 19:15;0;0;""Checking out Horseshoe for the first time! #DateNight @Horseshoe Casino Baltimore http:// instagram.com/p/u4VbcUwdde/"";Baltimore"," MD;@Horseshoe;#DateNight;""528732194286493698"";https://twitter.com/jeffkoslofsky/status/528732194286493698",,,,,,,,,,,
"NelleSomerville;2014-11-01 19:14;0;0;""Sweetheart Table. #monacoBAL #teambrosshoff @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4VTNjwsIC/"";Baltimore"," MD;@Hotel;#monacoBAL #teambrosshoff;""528731910651273217"";https://twitter.com/NelleSomerville/status/528731910651273217",,,,,,,,,,,
"NelleSomerville;2014-11-01 19:13;0;0;""Twinkle little ballroom. #monacoBAL #teambrosshoff @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4VIW6QsHx/"";Baltimore"," MD;@Hotel;#monacoBAL #teambrosshoff;""528731537639231489"";https://twitter.com/NelleSomerville/status/528731537639231489",,,,,,,,,,,
"yocdadon;2014-11-01 19:11;1;0;""â€œ @fhof82 : I didn't even look out the window and I knew we was in Baltimore just because of the rough roadsâ€ù yo city smh"";Baltimore"," MD;@fhof82;;""528731214988214272"";https://twitter.com/yocdadon/status/528731214988214272",,,,,,,,,,,
"littlemac0809;2014-11-01 19:06;0;0;""@saraevansmusic @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4UXpav7j-/"";Baltimore"," MD;@saraevansmusic @Hippodrome;;""528729864585494528"";https://twitter.com/littlemac0809/status/528729864585494528",,,,,,,,,,,
"NelleSomerville;2014-11-01 19:06;0;0;""Something Blue. For you gehnna1 #monacoBAL #teambrosshoff @Hotel Monaco Baltimore - A Kimpton Hotel http:// instagram.com/p/u4UTGqQsGE/"";Baltimore"," MD;@Hotel;#monacoBAL #teambrosshoff;""528729708146749440"";https://twitter.com/NelleSomerville/status/528729708146749440",,,,,,,,,,,
"littlemac0809;2014-11-01 19:05;0;0;""Sara Evans Girls with guitars @Hippodrome Theatre ( Baltimore ) http:// instagram.com/p/u4USYrv7jy/"";Baltimore"," MD;@Hippodrome;;""528729683697745921"";https://twitter.com/littlemac0809/status/528729683697745921",,,,,,,,,,,
"Wb_alvin;2014-11-01 18:47;0;0;""West baltimore wher u find me"";Baltimore"," MD;;;""528725134140788736"";https://twitter.com/Wb_alvin/status/528725134140788736",,,,,,,,,,,
